id,latitude,longitude,event_type,description,update_at
769,-11.9789698018771,-77.1253191032756,ACCIDENTE VEHICULAR,"Dirección: AV. CORONEL NESTOR GAMBETA (EL EMISOR)  7003  - CALLAO, Tipo: ACCIDENTE VEHICULAR / PARTICULAR / AUTOMOVIL",2021-08-04 17:28:04
770,-12.0322923041542,-77.0904820713572,INCENDIO,"Dirección: JR. HUANCAYO (30)  624  - SAN MARTIN DE PORRES, Tipo: INCENDIO / ESTRUCTURAS / VIVIENDA / MATERIAL NOBLE",2021-08-04 19:27:49
771,-12.159530767094,-76.9576432992329,INCENDIO,"Dirección: AV. PACHACUTEC (LOS HEROES)  1200  - SAN JUAN DE MIRAFLORES, Tipo: INCENDIO / VEHICULO / AUTOMOVIL / VIA PUBLICA",2021-08-04 23:27:46
772,-11.8290757774332,-77.1190204518724,MATERIALES PELIGROSOS (INCIDENTE),"Dirección: CARRETERAS - PANAMERICANAS PANAMERICANA NORTE 36.06    - PUENTE PIEDRA, Tipo: MATERIALES PELIGROSOS (INCIDENTE) / FUGA GAS GLP Y OTROS GASES INFLAM / EN VEHICULO",2021-08-04 23:27:47
773,-12.0759358400869,-77.0283530815384,INCENDIO,"Dirección: JR. SAENZ PEÃƒÆ’Ã¢â‚¬ËœA  1416  - LA VICTORIA, Tipo: INCENDIO / ESTRUCTURAS / VIVIENDA / MATERIAL NOBLE",2021-08-05 06:27:45
774,-12.0359607528866,-77.0686997955499,INCENDIO,"Dirección: JR. PEREZ DE TUDELA  2029  - LIMA, Tipo: INCENDIO / ESTRUCTURAS / VIVIENDA / MATERIAL NOBLE",2021-08-05 09:27:44
775,-12.019599186568,-76.9673807387767,INCENDIO,"Dirección: CL. D MZ D LT 4 UR. PRIMAVERA    - SAN JUAN DE LURIGANCHO, Tipo: INCENDIO / ESTRUCTURAS / VIVIENDA / MATERIAL NOBLE",2021-08-05 10:27:43
776,-12.0535673391275,-76.9766040693167,INCENDIO,"Dirección: CL. LAS ORQUIDEAS  133  - SANTA ANITA, Tipo: INCENDIO / ESTRUCTURAS / VIVIENDA / MATERIAL NOBLE",2021-08-05 17:27:43
777,-12.1422049810567,-76.9397278936764,INCENDIO,"Dirección: CL. JOSE OLAYA  900  - VILLA MARIA DEL TRIUNFO, Tipo: INCENDIO / ESTRUCTURAS / VIVIENDA / MATERIAL NOBLE",2021-08-05 17:27:44
778,-12.215052711452,-76.9224474377854,INCENDIO,"Dirección: AV. LAS MALVINAS (JOSE CARLOS MARIATEGUI) CRUCE CON AV. PACHACUTEC (ATOCONGO) VILLA EL SALVADOR    - VILLA EL SALVADOR, Tipo: INCENDIO / ESTRUCTURAS / VIVIENDA / MATERIAL NOBLE",2021-08-06 03:27:48
779,-12.0709146540079,-77.1158109818531,MATERIALES PELIGROSOS (INCIDENTE),"Dirección: CL. CUSCO  URB  TROPICAL  100  - LA PERLA, Tipo: MATERIALES PELIGROSOS (INCIDENTE) / FUGA GAS GLP Y OTROS GASES INFLAM / EN VEHICULO",2021-08-06 15:27:44
780,-12.1070383352804,-76.9815461721474,INCENDIO,"Dirección: CL. BELLO HORIZONTE  139  - SAN BORJA, Tipo: INCENDIO / ESTRUCTURAS / VIVIENDA / MATERIAL NOBLE",2021-08-06 22:27:43
781,-12.0314041445531,-77.0037708875419,INCENDIO,"Dirección: PROVINCIA DE OYON    - OYON, Tipo: INCENDIO / FORESTAL / BOSQUES",2021-08-06 18:27:43
782,-12.0596527175267,-77.1272488442729,INCENDIO,"Dirección: AV. BUENOS AIRES (MIGUEL GRAU) CRUCE CON AV. GUARDIA CHALACA BELLAVISTA    - BELLAVISTA, Tipo: INCENDIO / ESTRUCTURAS / VIVIENDA / MATERIAL NOBLE",2021-08-07 02:27:44
783,-12.0531823598874,-77.0114913699102,INCENDIO,"Dirección: AV. GRAU FRENTE CUARTEL BARBONES    - EL AGUSTINO, Tipo: INCENDIO / VEHICULO / AUTOMOVIL / VIA PUBLICA",2021-08-07 17:27:45
784,-11.8284604456924,-77.1196832725517,INCENDIO,"Dirección: CARRETERAS - PANAMERICANAS PANAMERICANA NORTE 36.16    - PUENTE PIEDRA, Tipo: INCENDIO / ESTRUCTURAS / VIVIENDA / MATERIAL NOBLE",2021-08-07 19:27:44
785,-12.0791122446897,-77.0507686307566,INCENDIO,"Dirección: AV. RICARDO TIZON Y BUENO  595  - JESUS MARIA, Tipo: INCENDIO / ESTRUCTURAS / VIVIENDA / MATERIAL NOBLE",2021-08-07 20:27:43
786,-12.1102437348434,-77.0395293017111,INCENDIO,"Dirección: CL. EUSEBIO DEL LLANO ZAPATA  332  - MIRAFLORES, Tipo: INCENDIO / ESTRUCTURAS / VIVIENDA / MATERIAL NOBLE",2021-08-08 01:27:43
787,-12.010601510544,-77.0569642858432,INCENDIO,"Dirección: AV. MARCO POLO MZ C 1 LT 21  000  - SAN MARTIN DE PORRES, Tipo: INCENDIO / ESTRUCTURAS / VIVIENDA / MATERIAL NOBLE",2021-08-08 04:27:42
788,-12.0496543728332,-77.0500871144236,INCENDIO,"Dirección: JR. ZORRITOS  800  - LIMA, Tipo: INCENDIO / ESTRUCTURAS / VIVIENDA / MATERIAL NOBLE",2021-08-08 04:27:43
789,-12.0661981537714,-77.1242011980766,INCENDIO,"Dirección: AV. JOSE GALVEZ  1225  - BELLAVISTA, Tipo: INCENDIO / ESTRUCTURAS / VIVIENDA / MATERIAL NOBLE",2021-08-08 14:27:44
790,-12.0125102563241,-77.0814602861553,INCENDIO,"Dirección: AH. DANIEL ALCIDES CARRION MZ. D1 LT 2    - SAN MARTIN DE PORRES, Tipo: INCENDIO / ESTRUCTURAS / VIVIENDA / MATERIAL NOBLE",2021-08-09 02:27:44
791,-11.9161073112082,-77.0509901103547,INCENDIO,"Dirección: PR. EL RETABLO  1900  - COMAS, Tipo: INCENDIO / VEHICULO / AUTOMOVIL / VIA PUBLICA",2021-08-09 04:27:45
792,-12.0377725283859,-77.0571959637104,INCENDIO,"Dirección: JR. OTUZCO  900  - LIMA, Tipo: INCENDIO / ESTRUCTURAS / VIVIENDA / MATERIAL NOBLE",2021-08-09 09:27:43
793,-11.985566640918,-76.8094436403276,INCENDIO,"Dirección: CARRETERAS - PANAMERICANAS CARRETERA CENTRAL 20    - CHACLACAYO, Tipo: INCENDIO / FORESTAL / TERRENO DE CULTIVO,CHACRA, OTROS",2021-08-09 08:27:43
794,-11.9144331,-77.0490126,INCENDIO,"Dirección: AV. LOS INCAS (4)  900  - COMAS, Tipo: INCENDIO / OTROS / CHIMENEA",2021-08-09 16:27:42
795,-12.0124205285011,-77.1040168549045,INCENDIO,"Dirección: UNION CHALACA NÃ‚Âº 1    - CALLAO, Tipo: INCENDIO / ESTRUCTURAS / VIVIENDA / MATERIAL NOBLE",2021-08-09 20:27:41
796,-12.2111918232441,-76.9001513906871,INCENDIO,"Dirección: A.H SANTISIMO SALVADOR MZ M LT 1    - PACHACAMAC, Tipo: INCENDIO / ESTRUCTURAS / VIVIENDA / MATERIAL NOBLE",2021-08-10 01:27:41
797,-12.0760130638097,-77.0878922065878,INCENDIO,"Dirección: AV. PARQUE DE LAS LEYENDAS  252  - SAN MIGUEL, Tipo: INCENDIO / ESTRUCTURAS / VIVIENDA / MATERIAL NOBLE",2021-08-10 22:27:43
798,-12.0111777943663,-77.0723194075357,INCENDIO,"Dirección: AV. TOMAS VALLE  1110  - LOS OLIVOS, Tipo: INCENDIO / ESTRUCTURAS / ALMACEN - DEPOSITO",2021-08-11 06:27:41
799,-11.9831348062525,-77.0786636306569,ACCIDENTE VEHICULAR,"Dirección: AV. LOS ALISOS CRUCE CON AV. UNIVERSITARIA NORTE LOS OLIVOS    - LOS OLIVOS, Tipo: ACCIDENTE VEHICULAR / PARTICULAR / AUTOMOVIL",2021-08-11 05:27:42
800,-12.0148568444379,-76.9976330962731,INCENDIO,"Dirección: CL. LOS CODORNICES MZ D LOTE  1  900  - SAN JUAN DE LURIGANCHO, Tipo: INCENDIO / ESTRUCTURAS / VIVIENDA / MATERIAL NOBLE",2021-08-11 20:27:43
801,-12.0644051950919,-77.0387838469132,ACCIDENTE VEHICULAR,"Dirección: AV. 28 DEJULIO CRUCE CON JR. WASHINGTON LIMA    - LIMA, Tipo: ACCIDENTE VEHICULAR / PARTICULAR / AUTOMOVIL",2021-08-12 07:27:43
802,-12.061904,-77.034148,SERVICIO ESPECIAL,"Dirección: CENTRO COMERCIAL POLVOS AZULES, Tipo: SERVICIO ESPECIAL / PREVENCION - CAPACITACION / SIMULACROS",2021-08-12 11:27:42
803,-12.1375831112388,-77.0027815364887,INCENDIO,"Dirección: AV. MARISCAL RAMON CASTILLA (LOS TALLANES)  1600  - SANTIAGO DE SURCO, Tipo: INCENDIO / ESTRUCTURAS / VIVIENDA / MATERIAL NOBLE",2021-08-13 02:27:45
804,-11.9885625484263,-77.0881741344168,INCENDIO,"Dirección: AS. JUAN PABLO II B    - SAN MARTIN DE PORRES, Tipo: INCENDIO / ESTRUCTURAS / VIVIENDA / MATERIAL NOBLE",2021-08-13 02:27:46
805,-12.1503717846691,-77.020110573854,INCENDIO,"Dirección: JR. CORPANCHO (INDIO CAICEDO) CRUCE CON AV. GENERAL FRANCISCO BOLOGNESI (PANAMA) BARRANCO    - BARRANCO, Tipo: INCENDIO / ESTRUCTURAS / VIVIENDA / MATERIAL NOBLE",2021-08-13 04:27:46
806,-12.038515003724,-77.0319492636188,INCENDIO,"Dirección: PR. TACNA  224  - RIMAC, Tipo: INCENDIO / VEHICULO / AUTOMOVIL / VIA PUBLICA",2021-08-13 15:27:52
807,-12.0629873546468,-76.9950672317986,INCENDIO,"Dirección: CL. LOS GERANIOS  108  - ATE, Tipo: INCENDIO / ESTRUCTURAS / VIVIENDA / MATERIAL NOBLE",2021-08-13 18:28:00
808,-12.2014786185407,-76.9817075267128,INCENDIO,"Dirección: PJ. JOSE OLAYA (LOS HEROES)  000  - CHORRILLOS, Tipo: INCENDIO / ESTRUCTURAS / VIVIENDA / MATERIAL NOBLE",2021-08-13 20:27:59
809,-12.1134873595818,-76.9858636879236,INCENDIO,"Dirección: CL. MONTE BLANCO  236  - SANTIAGO DE SURCO, Tipo: INCENDIO / ESTRUCTURAS / VIVIENDA / MATERIAL NOBLE",2021-08-13 21:27:55
810,-12.1192359590265,-77.0270528886931,INCENDIO,"Dirección: AV. RICARDO PALMA  240  - MIRAFLORES, Tipo: INCENDIO / ESTRUCTURAS / VIVIENDA / MATERIAL NOBLE",2021-08-13 23:27:48
811,-12.0678261788227,-76.9582170172486,MATERIALES PELIGROSOS (INCIDENTE),"Dirección: AV. DE LOS CONSTRUCTORES (D) CRUCE AV LA MOLINA  100  - LA MOLINA, Tipo: MATERIALES PELIGROSOS (INCIDENTE) / FUGA GAS GLP Y OTROS GASES INFLAM / EN VEHICULO",2021-08-14 03:27:48
812,-12.0598235902352,-77.0379506685315,ACCIDENTE VEHICULAR,"Dirección: AV. INCA GARCILAZO DE LA VEGA (WILSON) CRUCE CON AV. 9 DE DICIEMBRE (PASEO COLON) LIMA    - LIMA, Tipo: ACCIDENTE VEHICULAR / PARTICULAR / AUTOMOVIL",2021-08-14 04:27:46
813,-11.9988263740252,-77.0504746397968,INCENDIO,"Dirección: CL. LAS BEGONIAS  135  - INDEPENDENCIA, Tipo: INCENDIO / VEHICULO / AUTOMOVIL / VIA PUBLICA",2021-08-14 06:27:46
814,-11.8837789484045,-77.0234849374501,INCENDIO,"Dirección: AV. TUPAC AMARU  2300  - CARABAYLLO, Tipo: INCENDIO / ESTRUCTURAS / VIVIENDA / MATERIAL NOBLE",2021-08-14 07:27:46
815,-11.9848889792635,-77.0117690636965,INCENDIO,"Dirección: AV. CONSTELACION  2651  - SAN JUAN DE LURIGANCHO, Tipo: INCENDIO / ESTRUCTURAS / VIVIENDA / MATERIAL NOBLE",2021-08-14 10:27:45
816,-12.1584682859941,-76.9847784632599,INCENDIO,"Dirección: JR. JOSE GABRIEL AGUILAR SEGURA  200  - SANTIAGO DE SURCO, Tipo: INCENDIO / ESTRUCTURAS / VIVIENDA / MATERIAL NOBLE",2021-08-14 14:27:45
817,-12.0528058477911,-77.0927936743648,INCENDIO,"Dirección: AV. OSCAR R. BENAVIDES (COLONIAL)  5048  - BELLAVISTA, Tipo: INCENDIO / ESTRUCTURAS / VIVIENDA / MATERIAL NOBLE",2021-08-14 17:27:45
818,-12.1609577919281,-76.9689250098494,INCENDIO,"Dirección: CL. PABLO ALAS  749  - SAN JUAN DE MIRAFLORES, Tipo: INCENDIO / ESTRUCTURAS / VIVIENDA / MATERIAL NOBLE",2021-08-14 19:27:44
819,-13.6674516,-76.2119295,EMERGENCIA MEDICA,"Dirección: PISCO PLAYA LA JOYA, Tipo: EMERGENCIA MEDICA / TRAUMATICAS / HERIDO POR CAIDA",2021-08-14 21:27:44
820,-12.0014488249241,-76.8568350708837,INCENDIO,"Dirección: AV. PRINCIPAL (CARAPONGO)  000  - LURIGANCHO, Tipo: INCENDIO / ESTRUCTURAS / ALMACEN - DEPOSITO",2021-08-14 22:27:44
821,-11.975169,-76.771609,INCENDIO,"Dirección: MALECON MANCO CAPAC 616    - CHACLACAYO, Tipo: INCENDIO / ESTRUCTURAS / VIVIENDA / MATERIAL NOBLE",2021-08-15 01:27:44
822,-11.872005210232,-77.0826473127415,INCENDIO,"Dirección: PJ. SANTA ROSA 62 LT 3    - PUENTE PIEDRA, Tipo: INCENDIO / ESTRUCTURAS / VIVIENDA / MATERIAL NOBLE",2021-08-15 06:27:43
823,-12.2057288238645,-76.9243669573075,INCENDIO,"Dirección: PJ. SANTA ROSA DE LAS CONCHITAS  mz I  LT  1    - VILLA MARIA DEL TRIUNFO, Tipo: INCENDIO / ESTRUCTURAS / VIVIENDA / MATERIAL NOBLE",2021-08-15 15:27:44
824,-11.9943919669186,-76.8215948532467,INCENDIO,"Dirección: AH. HUASCATA MZ B  LT  1    - CHACLACAYO, Tipo: INCENDIO / ESTRUCTURAS / VIVIENDA / MATERIAL NOBLE",2021-08-15 15:27:46
825,-12.052237796071,-77.0135044915219,INCENDIO,"Dirección: JR. ANTONIO MIROQUESADA  1508  - LIMA, Tipo: INCENDIO / ESTRUCTURAS / VIVIENDA / MATERIAL NOBLE",2021-08-15 19:27:44
826,-12.1123433065814,-77.0503469667559,RESCATE,"Dirección: MA. DE LA MARINA  1000  - MIRAFLORES, Tipo: RESCATE / ACANTILADO / CON ACCESO INFERIOR",2021-08-16 01:27:44
827,-12.0580628264346,-77.0553650943768,INCENDIO,"Dirección: JR. PILCOMAYO  517  - BREÑA, Tipo: INCENDIO / ESTRUCTURAS / VIVIENDA / MATERIAL NOBLE",2021-08-16 09:28:07
828,-12.0631418355964,-77.0187305538848,ACCIDENTE VEHICULAR,"Dirección: PR. LUCANAS (PARINACOCHAS) CRUCE CON AV. JAIME BAUSATE Y MEZA (BOLIVAR) LA VICTORIA    - LA VICTORIA, Tipo: ACCIDENTE VEHICULAR / PARTICULAR / AUTOMOVIL",2021-08-16 08:27:45
829,-12.2160245785901,-76.9416806796672,INCENDIO,"Dirección: AV. CESAR VALLEJO CRUCE CON AV. MICAELA BASTIDAS VILLA EL SALVADOR    - VILLA EL SALVADOR, Tipo: INCENDIO / ESTRUCTURAS / VIVIENDA / MATERIAL NOBLE",2021-08-16 11:27:43
830,-11.959428052184,-77.0760789544818,INCENDIO,"Dirección: AV. HUANDOY CRUCE CON AV. CENTRAL LOS OLIVOS    - LOS OLIVOS, Tipo: INCENDIO / ESTRUCTURAS / VIVIENDA / MATERIAL NOBLE",2021-08-16 19:27:46
831,-12.012019651057,-77.0680354880769,INCENDIO,"Dirección: JR. ALFONSO BERNAL MONTOYA  204  - SAN MARTIN DE PORRES, Tipo: INCENDIO / ESTRUCTURAS / VIVIENDA / MATERIAL NOBLE",2021-08-17 05:27:46
832,-12.1426965946352,-76.9418643673272,INCENDIO,"Dirección: CL. JOSE OLAYA /VALLECITO ALTO  700  - VILLA MARIA DEL TRIUNFO, Tipo: INCENDIO / OTROS / CHIMENEA",2021-08-17 15:27:49
833,-12.1233734138944,-77.0176210203162,INCENDIO,"Dirección: CL. LUIS BERNALES GARCIA (RICARDO ANGULO RAMIREZ) (LOS CENCERILLOS)  1200  - SAN ISIDRO, Tipo: INCENDIO / TERRENO BALDIO",2021-08-17 16:28:28
834,-12.0518511611942,-77.1399784932426,ACCIDENTE VEHICULAR,"Dirección: AV. GUARDIA CHALACA CRUCE CON AV. REPUBLICA ARGENTINA CALLAO    - CALLAO, Tipo: ACCIDENTE VEHICULAR / PARTICULAR / AUTOMOVIL",2021-08-17 17:34:47
835,-11.9780645202403,-77.0606199355522,INCENDIO,"Dirección: CL. LAS FRAGUAS  100  - INDEPENDENCIA, Tipo: INCENDIO / ESTRUCTURAS / VIVIENDA / MATERIAL NOBLE",2021-08-17 23:27:46
836,-12.0600925160899,-77.1362577317468,INCENDIO,"Dirección: AV. SAENZ PEÃƒÆ’Ã†â€™Ãƒâ€ Ã¢â‚¬â„¢ÃƒÆ’Ã¢â‚¬Â ÃƒÂ¢Ã¢â€šÂ¬Ã¢â€žÂ¢ÃƒÆ’Ã†â€™ÃƒÂ¢Ã¢â€šÂ¬Ã‚Â ÃƒÆ’Ã‚Â¢ÃƒÂ¢Ã¢â‚¬Å¡Ã‚Â¬ÃƒÂ¢Ã¢â‚  893  - CALLAO, Tipo: INCENDIO / ESTRUCTURAS / VIVIENDA / MATERIAL NOBLE",2021-08-18 01:39:03
837,-12.0464173475914,-77.0506630096768,INCENDIO,"Dirección: AV. RAMON CARCAMO  587  - LIMA, Tipo: INCENDIO / ESTRUCTURAS / VIVIENDA / MATERIAL NOBLE",2021-08-18 03:27:43
838,-12.0537442527631,-77.1346637316041,INCENDIO,"Dirección: JR. CUSCO  900  - CALLAO, Tipo: INCENDIO / ESTRUCTURAS / VIVIENDA / MATERIAL NOBLE",2021-08-18 03:27:43
839,-12.1801169776238,-76.9486908313837,INCENDIO,"Dirección: CL. CONTRALMIRANTE MORA CRUCE CON CL. JOSE DE LA TORRE UGARTE VILLA MARIA DEL TRIUNFO    - VILLA MARIA DEL TRIUNFO, Tipo: INCENDIO / ESTRUCTURAS / VIVIENDA / MATERIAL NOBLE",2021-08-18 14:27:42
